X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm),Y:Pos_ROLL-?˜ë?ì²?deg),Y:Pos_PITCH-?˜ë?ì²?deg),Y:Pos_YAW-?˜ë?ì²?deg)
13.770253,446907.01,366753.68,268580.28,167636.32,79171.3,438172.35,354854.62,255470.8,155271.78,69508.426,5,2.0428988,7724.688,6.10E-07,-0.000649403,-0.000432068
13.780253,446718.46,366598.96,268527.03,167698.92,79310.897,438035.99,354781.24,255509.56,155418.79,69706.809,5,2.0535119,7724.6801,7.18E-07,-0.001338236,-0.000431566
13.790253,446574.77,366483.48,268491.65,167753.93,79425.004,437931.75,354727.26,255543.68,155537.45,69865.003,5,2.0641513,7724.6723,7.99E-07,-0.001931501,-0.000431173
13.800253,446393.4,366342.68,268457.78,167838.64,79585.196,437775.83,354631.79,255562.47,155669.69,70055.275,5,2.0748168,7724.6645,8.52E-07,-0.002419931,-0.000430655
13.810253,446228.37,366219.2,268437.03,167929.94,79746.049,437621.63,354533.23,255571.84,155787.49,70230.218,5,2.0855086,7724.6568,8.74E-07,-0.00279583,-0.000430162
13.820253,446098.55,366127.96,268433.62,168020.13,79892.087,437487.38,354444.54,255573.57,155880.98,70373.253,5,2.0962265,7724.6491,8.66E-07,-0.003053182,-0.000429746
13.830253,445929.9,366011.09,268432.66,168142.12,80086.984,437298.43,354311.74,255558.43,155987.82,70549.194,5,2.1069707,7724.6414,8.24E-07,-0.003187722,-0.0004292
13.840253,445792.53,365923.51,268448.64,168265.36,80271.148,437124.73,354185.23,255534.66,156072.09,70696.618,5,2.117741,7724.6338,7.51E-07,-0.003196996,-0.000428719
13.850253,445676.73,365857.62,268479.59,168394.18,80452.946,436956.47,354057.9,255501.01,156138.73,70824.002,5,2.1285374,7724.6263,6.44E-07,-0.003080393,-0.000428277
13.860253,445525.65,365768.95,268513.76,168553.29,80680.75,436736.79,353888.92,255450.83,156216.8,70981.119,5,2.13936,7724.6188,5.05E-07,-0.002839149,-0.000427713
13.870253,445416.55,365717.72,268566.75,168708.63,80888.382,436543.35,353734.22,255393.54,156267.01,71100.348,5,2.1502088,7724.6113,3.34E-07,-0.002476336,-0.000427246
13.880253,445313.02,365675.33,268630.74,168875.64,81106.416,436340.14,353568.07,255325.19,156308.15,71213.589,5,2.1610837,7724.6039,1.32E-07,-0.001996819,-0.000426773
13.890253,445182.24,365615.99,268698.55,169067.93,81362.136,436094.95,353367.63,255242.46,156357.19,71349.584,5,2.1719847,7724.5966,-9.95E-08,-0.001407192,-0.000426203
13.900253,445098.41,365597.27,268784.82,169252.44,81591.506,435882.9,353186.97,255154.71,156376.68,71443.462,5,2.1829118,7724.5894,-3.58E-07,-0.000715695,-0.000425746
13.910253,445003.87,365573.9,268877.04,169453.29,81842.664,435647.2,352985.74,255055.94,156396.41,71545.736,5,2.193865,7724.5822,-6.43E-07,6.79E-05,-0.000425242
13.920253,444893.72,365541.78,268973.45,169671.47,82118.622,435384.1,352761.66,254946.5,156419.3,71660.743,5,2.2048443,7724.5752,-9.50E-07,0.000932409,-0.000424678
13.930253,444828.89,365547.89,269085.69,169879.42,82366.239,435155.9,352559.56,254834.44,156414.89,71735.284,5,2.2158497,7724.5682,-1.28E-06,0.001865387,-0.000424227
13.940253,444739.16,365537.19,269198.42,170106.2,82643.92,434893.6,352330.69,254712.69,156419.46,71830.863,5,2.2268811,7724.5614,-1.62E-06,0.002853291,-0.000423694
13.950253,444647.55,365527.15,269315.38,170340.44,82930.577,434621.78,352093.04,254585.1,156421.92,71927.454,5,2.2379386,7724.5547,-1.98E-06,0.003881659,-0.000423147
13.960253,444593.06,365547.6,269443.56,170563.86,83191.416,434381.16,351875.99,254457.33,156403.06,71991.049,5,2.2490222,7724.5481,-2.36E-06,0.004935294,-0.000422695
13.970253,444503.8,365542.19,269567.08,170805.89,83486.024,434101.24,351630.01,254322.45,156400.13,72084.636,5,2.2601318,7724.5417,-2.74E-06,0.005998472,-0.000422141
