X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm),Y:Pos_ROLL-?˜ë?ì²?deg),Y:Pos_PITCH-?˜ë?ì²?deg),Y:Pos_YAW-?˜ë?ì²?deg)
11.710253,338884.12,329175.72,319347.37,309414.33,299391.9,158944.01,150543.07,142259.86,134104.78,126088.24,1.68E-28,84.64748,7291.207,-0.000242075,0.017785006,-3.95E-05
11.720253,338574.16,328971.22,319251.31,309429.2,299519.67,158834.17,150539.76,142360.13,134305.31,126385.31,5.56E-28,84.745751,7291.1621,-0.000241815,0.019823065,-3.90E-05
11.730253,338247.62,328758.66,319155.9,309453.56,299665.89,158707.07,150527.79,142460.17,134513.83,126698.36,2.98E-28,84.843987,7291.1174,-0.000241557,0.021953193,-3.85E-05
11.740253,337904.82,328538.17,319061.03,309487.09,299830,158563.19,150507.43,142560.04,134730.2,127027.08,1.24E-28,84.942188,7291.0729,-0.000241303,0.024161956,-3.80E-05
11.750253,337546.27,328309.97,318966.64,309529.38,300011.29,158403.21,150479.03,142659.77,134954.17,127370.97,-2.57E-28,85.040354,7291.0285,-0.00024105,0.026434505,-3.74E-05
11.760253,337172.64,328074.35,318872.61,309579.93,300208.81,158227.98,150443.03,142759.41,135185.42,127729.36,7.60E-28,85.138485,7290.9843,-0.0002408,0.028754721,-3.67E-05
11.770253,336784.76,327831.69,318778.85,309638.14,300421.46,158038.51,150399.94,142859.01,135423.56,128101.44,6.20E-28,85.23658,7290.9404,-0.000240552,0.031105372,-3.61E-05
11.780253,336383.62,327582.45,318685.26,309703.35,300648.01,157835.94,150350.35,142958.61,135668.12,128486.24,-4.58E-28,85.334639,7290.8967,-0.000240305,0.033468282,-3.54E-05
11.790253,335970.32,327327.13,318591.73,309774.81,300887.05,157621.57,150294.92,143058.27,135918.55,128882.7,-1.45E-27,85.432662,7290.8533,-0.000240059,0.035824528,-3.47E-05
11.800253,335546.1,327066.32,318498.18,309851.75,301137.11,157396.76,150234.33,143158.01,136174.28,129289.6,-6.81E-28,85.530649,7290.8102,-0.000239814,0.038154637,-3.39E-05
