X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm),Y:Pos_ROLL-?˜ë?ì²?deg),Y:Pos_PITCH-?˜ë?ì²?deg),Y:Pos_YAW-?˜ë?ì²?deg)
27.580253,481721.92,422972.17,337412.7,239213.72,142545.48,356677.45,261055.94,163900.43,78909.546,19781.959,6.31E-29,37.304051,7288.6016,-0.000220085,-0.01423128,-0.000418239
27.590253,481724.04,422996.75,337469.94,239302.04,142651.49,356570.79,260967.95,163844.18,78886.266,19780.967,-1.68E-29,37.341345,7288.6013,-0.000220251,-0.01432147,-0.00041812
27.600253,481725.81,423021.63,337528.78,239393.34,142761.42,356460.12,260876.89,163786.28,78862.648,19780.334,5.21E-29,37.378651,7288.601,-0.000220422,-0.014410016,-0.000417995
27.610253,481727.26,423046.92,337589.39,239487.87,142875.55,356345.15,260782.52,163726.56,78838.608,19780.04,1.27E-29,37.415969,7288.6007,-0.000220598,-0.014494813,-0.000417864
27.620253,481728.32,423072.59,337651.87,239585.84,142994.19,356225.56,260684.64,163664.92,78814.169,19780.153,-1.27E-29,37.4533,7288.6004,-0.000220781,-0.014573924,-0.000417727
27.630253,481728.86,423098.52,337716.21,239687.42,143117.64,356101.01,260583.02,163601.33,78789.423,19780.791,-1.22E-29,37.490643,7288.6001,-0.000220968,-0.01464561,-0.000417583
27.640253,481728.9,423124.78,337782.54,239792.79,143246.11,355971.33,260477.52,163535.68,78764.307,19781.935,-2.54E-30,37.527999,7288.5998,-0.000221163,-0.014708356,-0.000417431
27.650253,481728.46,423151.41,337850.95,239902.07,143379.75,355836.35,260368.02,163467.89,78738.798,19783.591,8.10E-30,37.565367,7288.5995,-0.000221363,-0.014760887,-0.000417273
27.660253,481727.41,423178.29,337921.39,240015.34,143518.75,355695.86,260254.4,163397.97,78712.997,19785.866,-5.60E-30,37.602747,7288.5993,-0.00022157,-0.014802185,-0.000417107
27.670253,481725.75,423205.43,337993.91,240132.66,143663.17,355549.79,260136.6,163325.9,78686.881,19788.754,-5.67E-30,37.64014,7288.599,-0.000221783,-0.014831507,-0.000416932
27.680253,481723.55,423232.93,338068.57,240254.07,143813.04,355398.15,260014.62,163251.61,78660.389,19792.207,3.08E-30,37.677545,7288.5987,-0.000222003,-0.014848388,-0.000416751
27.690253,481720.73,423260.66,338145.29,240379.54,143968.37,355240.89,259888.45,163175.17,78633.605,19796.294,-1.41E-30,37.714962,7288.5984,-0.00022223,-0.014852649,-0.000416561
27.700253,481717.27,423288.62,338224.04,240509.04,144129.13,355078.06,259758.14,163096.61,78606.554,19801.028,-1.28E-29,37.752392,7288.5982,-0.000222463,-0.014844397,-0.000416363
27.710253,481713.28,423316.9,338304.84,240642.48,144295.16,354909.82,259623.78,163015.93,78579.155,19806.319,-3.11E-29,37.789834,7288.5979,-0.000222702,-0.014824021,-0.000416157
27.720253,481708.73,423345.44,338387.62,240779.75,144466.34,354736.31,259485.49,162933.21,78551.456,19812.186,2.55E-29,37.827288,7288.5977,-0.000222947,-0.014792188,-0.000415945
27.730253,481703.59,423374.18,338472.23,240920.7,144642.51,354557.66,259343.4,162848.56,78523.521,19818.651,-4.75E-29,37.864755,7288.5974,-0.000223198,-0.014749825,-0.000415725
27.740253,481697.97,423403.2,338558.68,241065.16,144823.39,354374.2,259197.72,162762.03,78495.272,19825.607,-4.74E-30,37.902234,7288.5972,-0.000223455,-0.014698112,-0.000415498
27.750253,481691.92,423432.52,338646.86,241212.93,145008.69,354186.21,259048.66,162673.71,78466.712,19833.014,5.93E-29,37.939725,7288.597,-0.000223717,-0.014638457,-0.000415265
27.760253,481685.41,423462.03,338736.6,241363.76,145198.15,353993.95,258896.44,162583.77,78437.925,19840.894,3.17E-29,37.977228,7288.5967,-0.000223984,-0.014572478,-0.000415026
27.770253,481678.55,423491.8,338827.82,241517.41,145391.38,353797.83,258741.34,162492.3,78408.858,19849.143,-1.85E-29,38.014744,7288.5965,-0.000224256,-0.014501974,-0.000414782
27.780253,481671.43,423521.89,338920.43,241673.61,145588,353598.26,258583.65,162399.42,78379.469,19857.665,9.15E-30,38.052271,7288.5962,-0.000224532,-0.014428902,-0.000414533
27.790253,481664.05,423552.21,339014.23,241832.06,145787.62,353395.61,258423.66,162305.32,78349.842,19866.469,-6.73E-29,38.089811,7288.596,-0.000224812,-0.014355343,-0.00041428
27.800253,481656.47,423582.78,339109.09,241992.44,145989.83,353190.32,258261.7,162210.14,78319.959,19875.473,-5.35E-29,38.127364,7288.5957,-0.000225094,-0.01428347,-0.000414024
27.810253,481648.86,423613.69,339204.93,242154.45,146194.14,352982.92,258098.11,162113.99,78289.748,19884.541,5.05E-29,38.164928,7288.5954,-0.00022538,-0.014215518,-0.000413765
27.820253,481641.2,423644.88,339301.53,242317.75,146400.13,352773.81,257933.22,162017.08,78259.27,19893.655,-8.08E-29,38.202505,7288.5951,-0.000225668,-0.014153745,-0.000413504
27.830253,481633.57,423676.33,339398.73,242482,146607.35,352563.46,257767.37,161919.57,78228.547,19902.763,2.80E-29,38.240093,7288.5948,-0.000225958,-0.014100398,-0.000413242
27.840253,481626.11,423708.13,339496.45,242646.89,146815.28,352352.42,257600.92,161821.59,78197.493,19911.715,-2.31E-29,38.277694,7288.5945,-0.000226249,-0.01405768,-0.00041298
27.850253,481618.87,423740.28,339594.51,242812.08,147023.49,352141.13,257434.22,161723.3,78166.134,19920.461,-9.30E-30,38.315307,7288.5941,-0.000226541,-0.014027711,-0.000412718
27.860253,481611.87,423772.7,339692.72,242977.23,147231.55,351930.02,257267.58,161624.9,78134.523,19928.976,-6.78E-29,38.352933,7288.5938,-0.000226833,-0.014012495,-0.000412457
27.870253,481605.25,423805.5,339790.99,243142.04,147438.97,351719.61,257101.35,161526.5,78102.584,19937.125,-2.40E-29,38.39057,7288.5933,-0.000227125,-0.014013887,-0.000412198
27.880253,481599.09,423838.7,339889.2,243306.21,147645.33,351510.33,256935.84,161428.24,78070.3,19944.827,5.96E-29,38.42822,7288.5929,-0.000227417,-0.014033561,-0.000411941
27.890253,481593.39,423872.21,339987.15,243469.44,147850.27,351302.55,256771.34,161330.29,78037.743,19952.08,-3.72E-30,38.465881,7288.5924,-0.000227707,-0.014072982,-0.000411687
27.900253,481588.25,423906.1,340084.77,243631.47,148053.38,351096.69,256608.14,161232.75,78004.864,19958.783,-2.32E-30,38.503555,7288.5919,-0.000227997,-0.014133377,-0.000411437
27.910253,481583.77,423940.43,340181.98,243792.06,148254.28,350893.15,256446.48,161135.73,77971.612,19964.838,-1.09E-29,38.541241,7288.5914,-0.000228284,-0.01421571,-0.000411191
27.920253,481579.94,423975.12,340278.62,243950.97,148452.7,350692.18,256286.6,161039.36,77938.054,19970.254,2.04E-29,38.578939,7288.5908,-0.00022857,-0.014320666,-0.00041095
